START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,START_TS,END_TS,duration_min,date,year,month,month_name,weekday,hour,day-night,MONTH,DAY
12/28/2016 17:02,12/28/2016 17:16,Business,Unknown Location,Kar?chi,4.4,Errand/Supplies,2016-12-28 17:02:00,2016-12-28 17:16:00,14.0,2016-12-28,2016,12,December,Wednesday,17,Evening,Dec,Wed
12/28/2016 18:33,12/28/2016 18:56,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,2016-12-28 18:33:00,2016-12-28 18:56:00,23.0,2016-12-28,2016,12,December,Wednesday,18,Evening,Dec,Wed
12/28/2016 22:44,12/28/2016 23:18,Business,Kar?chi,Kar?chi,5.1,Errand/Supplies,2016-12-28 22:44:00,2016-12-28 23:18:00,34.0,2016-12-28,2016,12,December,Wednesday,22,Night,Dec,Wed
12/29/2016 0:49,12/29/2016 1:06,Business,Kar?chi,Kar?chi,3.8,Errand/Supplies,2016-12-29 00:49:00,2016-12-29 01:06:00,17.0,2016-12-29,2016,12,December,Thursday,0,Morning,Dec,Thus
12/29/2016 9:44,12/29/2016 10:07,Business,Kar?chi,Unknown Location,11.6,Meal/Entertain,2016-12-29 09:44:00,2016-12-29 10:07:00,23.0,2016-12-29,2016,12,December,Thursday,9,Morning,Dec,Thus
12/29/2016 11:28,12/29/2016 12:00,Business,Unknown Location,Kar?chi,11.9,Meal/Entertain,2016-12-29 11:28:00,2016-12-29 12:00:00,32.0,2016-12-29,2016,12,December,Thursday,11,Afternoon,Dec,Thus
12/29/2016 12:25,12/29/2016 12:33,Business,Kar?chi,Kar?chi,1.4,Errand/Supplies,2016-12-29 12:25:00,2016-12-29 12:33:00,8.0,2016-12-29,2016,12,December,Thursday,12,Afternoon,Dec,Thus
12/29/2016 13:17,12/29/2016 13:24,Business,Kar?chi,Kar?chi,1.1,Errand/Supplies,2016-12-29 13:17:00,2016-12-29 13:24:00,7.0,2016-12-29,2016,12,December,Thursday,13,Afternoon,Dec,Thus
12/29/2016 13:56,12/29/2016 14:11,Business,Kar?chi,Kar?chi,4.1,Airport/Travel,2016-12-29 13:56:00,2016-12-29 14:11:00,15.0,2016-12-29,2016,12,December,Thursday,13,Afternoon,Dec,Thus
12/29/2016 14:42,12/29/2016 14:58,Business,Kar?chi,Kar?chi,6.1,Between Offices,2016-12-29 14:42:00,2016-12-29 14:58:00,16.0,2016-12-29,2016,12,December,Thursday,14,Afternoon,Dec,Thus
12/29/2016 15:05,12/29/2016 15:16,Business,Kar?chi,Kar?chi,1.3,Errand/Supplies,2016-12-29 15:05:00,2016-12-29 15:16:00,11.0,2016-12-29,2016,12,December,Thursday,15,Afternoon,Dec,Thus
12/29/2016 18:59,12/29/2016 19:14,Business,Kar?chi,Unknown Location,3.0,Meal/Entertain,2016-12-29 18:59:00,2016-12-29 19:14:00,15.0,2016-12-29,2016,12,December,Thursday,18,Evening,Dec,Thus
12/29/2016 19:50,12/29/2016 20:10,Business,Unknown Location,Kar?chi,4.1,Customer Visit,2016-12-29 19:50:00,2016-12-29 20:10:00,20.0,2016-12-29,2016,12,December,Thursday,19,Evening,Dec,Thus
12/29/2016 20:15,12/29/2016 20:45,Business,Kar?chi,Kar?chi,7.2,Meeting,2016-12-29 20:15:00,2016-12-29 20:45:00,30.0,2016-12-29,2016,12,December,Thursday,20,Night,Dec,Thus
12/29/2016 23:14,12/29/2016 23:47,Business,Unknown Location,Kar?chi,12.9,Meeting,2016-12-29 23:14:00,2016-12-29 23:47:00,33.0,2016-12-29,2016,12,December,Thursday,23,Night,Dec,Thus
12/30/2016 10:15,12/30/2016 10:33,Business,Kar?chi,Kar?chi,2.8,Errand/Supplies,2016-12-30 10:15:00,2016-12-30 10:33:00,18.0,2016-12-30,2016,12,December,Friday,10,Morning,Dec,Fri
12/30/2016 11:31,12/30/2016 11:56,Business,Kar?chi,Kar?chi,2.9,Errand/Supplies,2016-12-30 11:31:00,2016-12-30 11:56:00,25.0,2016-12-30,2016,12,December,Friday,11,Afternoon,Dec,Fri
12/30/2016 15:41,12/30/2016 16:03,Business,Kar?chi,Kar?chi,4.6,Errand/Supplies,2016-12-30 15:41:00,2016-12-30 16:03:00,22.0,2016-12-30,2016,12,December,Friday,15,Afternoon,Dec,Fri
12/30/2016 16:45,12/30/2016 17:08,Business,Kar?chi,Kar?chi,4.6,Meeting,2016-12-30 16:45:00,2016-12-30 17:08:00,23.0,2016-12-30,2016,12,December,Friday,16,Evening,Dec,Fri
12/30/2016 23:06,12/30/2016 23:10,Business,Kar?chi,Kar?chi,0.8,Customer Visit,2016-12-30 23:06:00,2016-12-30 23:10:00,4.0,2016-12-30,2016,12,December,Friday,23,Night,Dec,Fri
12/31/2016 1:07,12/31/2016 1:14,Business,Kar?chi,Kar?chi,0.7,Meeting,2016-12-31 01:07:00,2016-12-31 01:14:00,7.0,2016-12-31,2016,12,December,Saturday,1,Morning,Dec,Sat
12/31/2016 13:24,12/31/2016 13:42,Business,Kar?chi,Unknown Location,3.9,Temporary Site,2016-12-31 13:24:00,2016-12-31 13:42:00,18.0,2016-12-31,2016,12,December,Saturday,13,Afternoon,Dec,Sat
12/31/2016 15:03,12/31/2016 15:38,Business,Unknown Location,Unknown Location,16.2,Meeting,2016-12-31 15:03:00,2016-12-31 15:38:00,35.0,2016-12-31,2016,12,December,Saturday,15,Afternoon,Dec,Sat
12/31/2016 21:32,12/31/2016 21:50,Business,Katunayake,Gampaha,6.4,Temporary Site,2016-12-31 21:32:00,2016-12-31 21:50:00,18.0,2016-12-31,2016,12,December,Saturday,21,Night,Dec,Sat
12/31/2016 22:08,12/31/2016 23:51,Business,Gampaha,Ilukwatta,48.2,Temporary Site,2016-12-31 22:08:00,2016-12-31 23:51:00,103.0,2016-12-31,2016,12,December,Saturday,22,Night,Dec,Sat
